timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,position,geolocation
2015-02-03T07:25:00+00:00,0013a20040b3155c,1,506,23.2,23.2,23.2,98.0,98.0,98.0,28.1,28.1,28.1,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150203072500,,"-37.8203537, 144.9404816"
2015-02-03T07:25:00+00:00,0013a20040b516f6,1,507,17.4,17.4,17.4,88.4,88.4,88.4,46.6,46.6,46.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150203072500,,"-37.8149218, 144.9822582"
2015-02-03T02:45:00+00:00,0013a20040b5b318,1,502,20.0,20.0,20.0,97.2,97.2,97.2,42.3,42.3,42.3,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150203024500,,"-37.8146097, 144.9790177"
2015-02-03T03:00:00+00:00,0013a20040b31571,1,510,21.3,21.3,21.3,97.6,97.6,97.6,42.1,42.1,42.1,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150203030000,,"-37.8197121, 144.9413253"
2015-02-03T03:00:00+00:00,0013a20040b4b755,1,508,19.4,19.4,19.4,93.5,93.5,93.5,38.7,38.7,38.7,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150203030000,,"-37.8134078, 144.9794923"
2015-02-03T04:00:00+00:00,0013a20040b315ec,1,501,21.9,21.9,21.9,97.4,97.4,97.4,41.7,41.7,41.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150203040000,,"-37.8148084, 144.980999"
2015-02-03T05:25:00+00:00,0013a20040b315ec,1,501,23.9,23.9,23.9,97.6,97.6,97.6,38.2,38.2,38.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150203052500,,"-37.8148084, 144.980999"
2015-02-03T07:40:00+00:00,0013a20040b31583,1,509,22.6,22.6,22.6,95.4,95.4,95.4,43.6,43.6,43.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203074000,,"-37.8199043, 144.9404851"
2015-02-03T06:35:00+00:00,0013a20040b516f6,1,507,18.1,18.1,18.1,94.6,94.6,94.6,44.2,44.2,44.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150203063500,,"-37.8149218, 144.9822582"
2015-02-03T06:10:00+00:00,0013a20040b5b318,1,502,19.0,19.0,19.0,93.0,93.0,93.0,45.3,45.3,45.3,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150203061000,,"-37.8146097, 144.9790177"
2015-02-03T06:30:00+00:00,0013a20040b516ed,1,505,21.6,21.6,21.6,96.6,96.6,96.6,44.4,44.4,44.4,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150203063000,,"-37.813073, 144.9804061"
2015-02-03T07:35:00+00:00,0013a20040b315ec,1,501,18.7,18.7,18.7,97.0,97.0,97.0,42.6,42.6,42.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150203073500,,"-37.8148084, 144.980999"
2015-02-03T07:10:00+00:00,0013a20040b31583,1,509,22.6,22.6,22.6,97.9,97.9,97.9,44.0,44.0,44.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203071000,,"-37.8199043, 144.9404851"
2015-02-03T11:00:00+00:00,0013a20040b3155c,1,506,16.5,16.5,16.5,10.0,10.0,10.0,43.6,43.6,43.6,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150203110000,,"-37.8203537, 144.9404816"
2015-02-03T11:20:00+00:00,0013a20040b3155c,1,506,16.5,16.5,16.5,10.0,10.0,10.0,44.2,44.2,44.2,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150203112000,,"-37.8203537, 144.9404816"
2015-02-03T12:15:00+00:00,0013a20040b31571,1,510,16.1,16.1,16.1,1.3,1.3,1.3,48.5,48.5,48.5,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150203121500,,"-37.8197121, 144.9413253"
2015-02-03T07:45:00+00:00,0013a20040b5b318,1,502,16.8,16.8,16.8,88.3,88.3,88.3,48.3,48.3,48.3,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150203074500,,"-37.8146097, 144.9790177"
2015-02-03T09:30:00+00:00,0013a20040b5b337,1,511,17.1,17.1,17.1,40.9,40.9,40.9,48.9,48.9,48.9,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150203093000,,"-37.8195002, 144.9418888"
2015-02-03T07:50:00+00:00,0013a20040b516ed,1,505,18.4,18.4,18.4,81.3,81.3,81.3,49.9,49.9,49.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150203075000,,"-37.813073, 144.9804061"
2015-02-03T10:25:00+00:00,0013a20040b31583,1,509,17.4,17.4,17.4,3.6,3.6,3.6,57.9,57.9,57.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203102500,,"-37.8199043, 144.9404851"
2015-02-03T12:40:00+00:00,0013a20040b3155c,1,506,16.5,16.5,16.5,9.9,9.9,9.9,44.8,44.8,44.8,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150203124000,,"-37.8203537, 144.9404816"
2015-02-03T08:25:00+00:00,0013a20040b3155c,1,506,17.4,17.4,17.4,87.4,87.4,87.4,46.4,46.4,46.4,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150203082500,,"-37.8203537, 144.9404816"
2015-02-03T08:35:00+00:00,0013a20040b5b318,1,502,16.1,16.1,16.1,85.1,85.1,85.1,49.9,49.9,49.9,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150203083500,,"-37.8146097, 144.9790177"
2015-02-03T09:10:00+00:00,0013a20040b31583,1,509,17.4,17.4,17.4,78.9,78.9,78.9,56.3,56.3,56.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203091000,,"-37.8199043, 144.9404851"
2015-02-03T09:25:00+00:00,0013a20040b3155c,1,506,16.8,16.8,16.8,35.4,35.4,35.4,47.2,47.2,47.2,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150203092500,,"-37.8203537, 144.9404816"
2015-02-03T09:55:00+00:00,0013a20040b3155c,1,506,16.8,16.8,16.8,9.8,9.8,9.8,46.7,46.7,46.7,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150203095500,,"-37.8203537, 144.9404816"
2015-02-03T10:05:00+00:00,0013a20040b31583,1,509,17.4,17.4,17.4,3.8,3.8,3.8,56.3,56.3,56.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203100500,,"-37.8199043, 144.9404851"
2015-02-03T11:55:00+00:00,0013a20040b31583,1,509,17.1,17.1,17.1,3.5,3.5,3.5,54.8,54.8,54.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203115500,,"-37.8199043, 144.9404851"
2015-02-03T16:55:00+00:00,0013a20040b3155c,1,506,15.8,15.8,15.8,9.8,9.8,9.8,43.4,43.4,43.4,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150203165500,,"-37.8203537, 144.9404816"
2015-02-03T16:25:00+00:00,0013a20040b31583,1,509,16.5,16.5,16.5,3.5,3.5,3.5,50.2,50.2,50.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203162500,,"-37.8199043, 144.9404851"
2015-02-03T14:20:00+00:00,0013a20040b31583,1,509,17.1,17.1,17.1,3.5,3.5,3.5,54.6,54.6,54.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203142000,,"-37.8199043, 144.9404851"
2015-02-03T15:10:00+00:00,0013a20040b31571,1,510,16.1,16.1,16.1,1.3,1.3,1.3,48.9,48.9,48.9,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150203151000,,"-37.8197121, 144.9413253"
2015-02-03T23:15:00+00:00,0013a20040b31583,1,509,18.7,18.7,18.7,95.9,95.9,95.9,53.3,53.3,53.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203231500,,"-37.8199043, 144.9404851"
2015-02-04T08:50:00+00:00,0013a20040b3155c,1,506,19.0,19.0,19.0,97.3,97.3,97.3,34.4,34.4,34.4,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150204085000,,"-37.8203537, 144.9404816"
2015-02-04T10:05:00+00:00,0013a20040b3155c,1,506,16.5,16.5,16.5,10.2,10.2,10.2,43.9,43.9,43.9,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150204100500,,"-37.8203537, 144.9404816"
2015-02-03T20:05:00+00:00,0013a20040b31571,1,510,15.8,15.8,15.8,68.7,68.7,68.7,48.3,48.3,48.3,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150203200500,,"-37.8197121, 144.9413253"
2015-02-03T20:40:00+00:00,0013a20040b31583,1,509,15.8,15.8,15.8,89.5,89.5,89.5,61.4,61.4,61.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203204000,,"-37.8199043, 144.9404851"
2015-02-03T23:40:00+00:00,0013a20040b31571,1,510,18.1,18.1,18.1,95.2,95.2,95.2,49.7,49.7,49.7,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150203234000,,"-37.8197121, 144.9413253"
2015-02-04T00:45:00+00:00,0013a20040b31583,1,509,18.4,18.4,18.4,96.2,96.2,96.2,54.8,54.8,54.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204004500,,"-37.8199043, 144.9404851"
2015-02-03T20:35:00+00:00,0013a20040b31571,1,510,14.8,14.8,14.8,89.0,89.0,89.0,54.1,54.1,54.1,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150203203500,,"-37.8197121, 144.9413253"
2015-02-03T20:50:00+00:00,0013a20040b31583,1,509,16.1,16.1,16.1,92.0,92.0,92.0,60.4,60.4,60.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203205000,,"-37.8199043, 144.9404851"
2015-02-03T21:15:00+00:00,0013a20040b31571,1,510,13.9,13.9,13.9,89.9,89.9,89.9,61.4,61.4,61.4,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150203211500,,"-37.8197121, 144.9413253"
2015-02-03T22:30:00+00:00,0013a20040b31583,1,509,17.7,17.7,17.7,95.3,95.3,95.3,59.0,59.0,59.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150203223000,,"-37.8199043, 144.9404851"
2015-02-04T02:05:00+00:00,0013a20040b5b337,1,511,19.7,19.7,19.7,97.9,97.9,97.9,39.0,39.0,39.0,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204020500,,"-37.8195002, 144.9418888"
2015-02-04T02:10:00+00:00,0013a20040b3155c,1,506,19.0,19.0,19.0,96.2,96.2,96.2,25.1,25.1,25.1,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150204021000,,"-37.8203537, 144.9404816"
2015-02-03T22:00:00+00:00,0013a20040b5b337,1,511,15.8,15.8,15.8,95.5,95.5,95.5,58.5,58.5,58.5,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150203220000,,"-37.8195002, 144.9418888"
2015-02-04T00:00:00+00:00,0013a20040b3155c,1,506,16.8,16.8,16.8,94.3,94.3,94.3,39.5,39.5,39.5,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150204000000,,"-37.8203537, 144.9404816"
2015-02-04T02:15:00+00:00,0013a20040b5b337,1,511,19.7,19.7,19.7,97.8,97.8,97.8,39.9,39.9,39.9,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204021500,,"-37.8195002, 144.9418888"
2015-02-04T03:40:00+00:00,0013a20040b31583,1,509,18.4,18.4,18.4,97.6,97.6,97.6,46.1,46.1,46.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204034000,,"-37.8199043, 144.9404851"
2015-02-04T12:00:00+00:00,0013a20040b5b337,1,511,16.1,16.1,16.1,10.0,10.0,10.0,53.2,53.2,53.2,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204120000,,"-37.8195002, 144.9418888"
2015-02-04T23:30:00+00:00,0013a20040b31583,1,509,25.2,25.2,25.2,96.4,96.4,96.4,45.8,45.8,45.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204233000,,"-37.8199043, 144.9404851"
2015-02-04T08:35:00+00:00,0013a20040b5b337,1,511,20.0,20.0,20.0,98.1,98.1,98.1,40.4,40.4,40.4,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204083500,,"-37.8195002, 144.9418888"
2015-02-04T10:55:00+00:00,0013a20040b31571,1,510,16.8,16.8,16.8,1.4,1.4,1.4,50.8,50.8,50.8,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204105500,,"-37.8197121, 144.9413253"
2015-02-04T17:50:00+00:00,0013a20040b31571,1,510,14.2,14.2,14.2,1.2,1.2,1.2,54.3,54.3,54.3,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204175000,,"-37.8197121, 144.9413253"
2015-02-04T05:25:00+00:00,0013a20040b31583,1,509,20.3,20.3,20.3,97.5,97.5,97.5,40.9,40.9,40.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204052500,,"-37.8199043, 144.9404851"
2015-02-04T03:55:00+00:00,0013a20040b31571,1,510,19.7,19.7,19.7,97.8,97.8,97.8,41.2,41.2,41.2,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204035500,,"-37.8197121, 144.9413253"
2015-02-04T05:20:00+00:00,0013a20040b5b337,1,511,21.9,21.9,21.9,98.4,98.4,98.4,34.7,34.7,34.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204052000,,"-37.8195002, 144.9418888"
2015-02-04T13:40:00+00:00,0013a20040b31571,1,510,14.8,14.8,14.8,1.1,1.1,1.1,54.0,54.0,54.0,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204134000,,"-37.8197121, 144.9413253"
2015-02-04T19:20:00+00:00,0013a20040b31571,1,510,13.2,13.2,13.2,23.5,23.5,23.5,56.0,56.0,56.0,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204192000,,"-37.8197121, 144.9413253"
2015-02-04T07:15:00+00:00,0013a20040b5b337,1,511,21.6,21.6,21.6,98.6,98.6,98.6,34.7,34.7,34.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204071500,,"-37.8195002, 144.9418888"
2015-02-04T10:10:00+00:00,0013a20040b5b337,1,511,16.8,16.8,16.8,11.5,11.5,11.5,47.5,47.5,47.5,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204101000,,"-37.8195002, 144.9418888"
2015-02-04T12:35:00+00:00,0013a20040b5b337,1,511,15.8,15.8,15.8,10.5,10.5,10.5,53.0,53.0,53.0,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204123500,,"-37.8195002, 144.9418888"
2015-02-04T12:35:00+00:00,0013a20040b3155c,1,506,15.8,15.8,15.8,9.6,9.6,9.6,48.0,48.0,48.0,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150204123500,,"-37.8203537, 144.9404816"
2015-02-04T17:25:00+00:00,0013a20040b3155c,1,506,14.5,14.5,14.5,8.2,8.2,8.2,40.9,40.9,40.9,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150204172500,,"-37.8203537, 144.9404816"
2015-02-04T07:25:00+00:00,0013a20040b31583,1,509,20.0,20.0,20.0,97.8,97.8,97.8,45.1,45.1,45.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204072500,,"-37.8199043, 144.9404851"
2015-02-04T11:30:00+00:00,0013a20040b5b337,1,511,16.8,16.8,16.8,9.5,9.5,9.5,53.2,53.2,53.2,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204113000,,"-37.8195002, 144.9418888"
2015-02-04T13:10:00+00:00,0013a20040b31571,1,510,14.8,14.8,14.8,1.1,1.1,1.1,54.0,54.0,54.0,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204131000,,"-37.8197121, 144.9413253"
2015-02-04T09:55:00+00:00,0013a20040b31571,1,510,16.1,16.1,16.1,4.5,4.5,4.5,48.6,48.6,48.6,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204095500,,"-37.8197121, 144.9413253"
2015-02-04T15:40:00+00:00,0013a20040b3155c,1,506,14.5,14.5,14.5,8.1,8.1,8.1,43.9,43.9,43.9,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150204154000,,"-37.8203537, 144.9404816"
2015-02-04T22:25:00+00:00,0013a20040b31571,1,510,16.5,16.5,16.5,94.9,94.9,94.9,50.2,50.2,50.2,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204222500,,"-37.8197121, 144.9413253"
2015-02-04T12:45:00+00:00,0013a20040b3155c,1,506,15.5,15.5,15.5,9.4,9.4,9.4,48.6,48.6,48.6,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150204124500,,"-37.8203537, 144.9404816"
2015-02-04T13:35:00+00:00,0013a20040b5b337,1,511,15.2,15.2,15.2,10.4,10.4,10.4,53.8,53.8,53.8,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204133500,,"-37.8195002, 144.9418888"
2015-02-04T15:05:00+00:00,0013a20040b5b337,1,511,14.8,14.8,14.8,9.7,9.7,9.7,54.4,54.4,54.4,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204150500,,"-37.8195002, 144.9418888"
2015-02-04T15:10:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,3.2,3.2,3.2,62.5,62.5,62.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204151000,,"-37.8199043, 144.9404851"
2015-02-04T16:50:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,3.3,3.3,3.3,62.8,62.8,62.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204165000,,"-37.8199043, 144.9404851"
2015-02-04T16:00:00+00:00,0013a20040b5b337,1,511,14.8,14.8,14.8,10.2,10.2,10.2,53.7,53.7,53.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204160000,,"-37.8195002, 144.9418888"
2015-02-04T16:20:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,3.3,3.3,3.3,63.3,63.3,63.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204162000,,"-37.8199043, 144.9404851"
2015-02-04T18:40:00+00:00,0013a20040b31571,1,510,13.9,13.9,13.9,1.2,1.2,1.2,55.1,55.1,55.1,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204184000,,"-37.8197121, 144.9413253"
2015-02-05T06:10:00+00:00,0013a20040b31583,1,509,24.5,24.5,24.5,97.7,97.7,97.7,48.5,48.5,48.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150205061000,,"-37.8199043, 144.9404851"
2015-02-04T17:20:00+00:00,0013a20040b31583,1,509,14.8,14.8,14.8,3.3,3.3,3.3,62.3,62.3,62.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204172000,,"-37.8199043, 144.9404851"
2015-02-04T18:05:00+00:00,0013a20040b31583,1,509,14.8,14.8,14.8,3.3,3.3,3.3,62.3,62.3,62.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204180500,,"-37.8199043, 144.9404851"
2015-02-04T21:25:00+00:00,0013a20040b31571,1,510,14.5,14.5,14.5,91.8,91.8,91.8,53.3,53.3,53.3,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204212500,,"-37.8197121, 144.9413253"
2015-02-04T19:25:00+00:00,0013a20040b3155c,1,506,13.9,13.9,13.9,40.9,40.9,40.9,44.0,44.0,44.0,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150204192500,,"-37.8203537, 144.9404816"
2015-02-04T19:45:00+00:00,0013a20040b5b337,1,511,14.2,14.2,14.2,82.8,82.8,82.8,55.9,55.9,55.9,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204194500,,"-37.8195002, 144.9418888"
2015-02-04T20:25:00+00:00,0013a20040b31583,1,509,14.5,14.5,14.5,90.5,90.5,90.5,63.1,63.1,63.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204202500,,"-37.8199043, 144.9404851"
2015-02-04T20:55:00+00:00,0013a20040b31583,1,509,14.8,14.8,14.8,91.8,91.8,91.8,62.5,62.5,62.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204205500,,"-37.8199043, 144.9404851"
2015-02-04T21:05:00+00:00,0013a20040b31571,1,510,14.2,14.2,14.2,91.3,91.3,91.3,54.1,54.1,54.1,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150204210500,,"-37.8197121, 144.9413253"
2015-02-04T21:30:00+00:00,0013a20040b31583,1,509,15.5,15.5,15.5,92.5,92.5,92.5,61.2,61.2,61.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150204213000,,"-37.8199043, 144.9404851"
2015-02-04T21:45:00+00:00,0013a20040b5b337,1,511,15.8,15.8,15.8,94.0,94.0,94.0,53.0,53.0,53.0,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150204214500,,"-37.8195002, 144.9418888"
2015-02-05T04:10:00+00:00,0013a20040b31583,1,509,23.5,23.5,23.5,97.3,97.3,97.3,46.9,46.9,46.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150205041000,,"-37.8199043, 144.9404851"
2015-02-05T04:30:00+00:00,0013a20040b31583,1,509,23.9,23.9,23.9,97.6,97.6,97.6,48.3,48.3,48.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150205043000,,"-37.8199043, 144.9404851"
2015-02-05T04:45:00+00:00,0013a20040b31571,1,510,26.1,26.1,26.1,97.9,97.9,97.9,41.4,41.4,41.4,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150205044500,,"-37.8197121, 144.9413253"
2015-02-05T05:10:00+00:00,0013a20040b5b337,1,511,26.8,26.8,26.8,98.5,98.5,98.5,41.4,41.4,41.4,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150205051000,,"-37.8195002, 144.9418888"
2015-02-05T05:25:00+00:00,0013a20040b31571,1,510,28.4,28.4,28.4,97.9,97.9,97.9,40.9,40.9,40.9,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150205052500,,"-37.8197121, 144.9413253"
2015-02-05T05:50:00+00:00,0013a20040b31583,1,509,25.2,25.2,25.2,97.6,97.6,97.6,47.7,47.7,47.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150205055000,,"-37.8199043, 144.9404851"
2015-02-05T06:00:00+00:00,0013a20040b31583,1,509,24.8,24.8,24.8,97.6,97.6,97.6,49.4,49.4,49.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150205060000,,"-37.8199043, 144.9404851"
2015-02-05T07:30:00+00:00,0013a20040b31571,1,510,26.8,26.8,26.8,98.2,98.2,98.2,43.7,43.7,43.7,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150205073000,,"-37.8197121, 144.9413253"
2015-02-05T08:20:00+00:00,0013a20040b31571,1,510,26.1,26.1,26.1,97.8,97.8,97.8,44.4,44.4,44.4,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150205082000,,"-37.8197121, 144.9413253"
2015-02-05T08:25:00+00:00,0013a20040b5b337,1,511,25.5,25.5,25.5,98.4,98.4,98.4,41.7,41.7,41.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150205082500,,"-37.8195002, 144.9418888"
2015-02-06T12:30:00+00:00,0013a20040b31583,1,509,27.4,27.4,27.4,3.3,3.3,3.3,33.3,33.3,33.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150206123000,,"-37.8199043, 144.9404851"
2015-02-07T08:20:00+00:00,0013a20040b31583,1,509,28.1,28.1,28.1,92.5,92.5,92.5,38.7,38.7,38.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150207082000,,"-37.8199043, 144.9404851"
2015-02-10T14:20:00+00:00,0013a20040b5b337,1,511,19.7,19.7,19.7,9.4,9.4,9.4,61.9,61.9,61.9,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150210142000,,"-37.8195002, 144.9418888"
2015-02-05T09:10:00+00:00,0013a20040b31571,1,510,20.3,20.3,20.3,91.6,91.6,91.6,51.0,51.0,51.0,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150205091000,,"-37.8197121, 144.9413253"
2015-02-05T10:00:00+00:00,0013a20040b31583,1,509,20.0,20.0,20.0,6.2,6.2,6.2,60.4,60.4,60.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150205100000,,"-37.8199043, 144.9404851"
2015-02-05T09:25:00+00:00,0013a20040b5b337,1,511,20.0,20.0,20.0,79.2,79.2,79.2,51.6,51.6,51.6,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150205092500,,"-37.8195002, 144.9418888"
2015-02-05T10:35:00+00:00,0013a20040b5b337,1,511,19.4,19.4,19.4,12.9,12.9,12.9,53.7,53.7,53.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150205103500,,"-37.8195002, 144.9418888"
2015-02-05T10:45:00+00:00,0013a20040b31571,1,510,18.7,18.7,18.7,5.0,5.0,5.0,54.1,54.1,54.1,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150205104500,,"-37.8197121, 144.9413253"
2015-02-05T10:55:00+00:00,0013a20040b31571,1,510,18.7,18.7,18.7,1.4,1.4,1.4,54.0,54.0,54.0,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150205105500,,"-37.8197121, 144.9413253"
2015-02-05T11:50:00+00:00,0013a20040b31583,1,509,19.0,19.0,19.0,3.2,3.2,3.2,64.1,64.1,64.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150205115000,,"-37.8199043, 144.9404851"
2015-02-05T14:15:00+00:00,0013a20040b31583,1,509,17.1,17.1,17.1,3.1,3.1,3.1,63.9,63.9,63.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150205141500,,"-37.8199043, 144.9404851"
2015-02-05T11:15:00+00:00,0013a20040b31571,1,510,18.4,18.4,18.4,4.8,4.8,4.8,54.8,54.8,54.8,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150205111500,,"-37.8197121, 144.9413253"
2015-02-05T17:35:00+00:00,0013a20040b31571,1,510,14.8,14.8,14.8,1.3,1.3,1.3,57.9,57.9,57.9,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150205173500,,"-37.8197121, 144.9413253"
2015-02-06T16:00:00+00:00,0013a20040b31571,1,510,23.5,23.5,23.5,1.1,1.1,1.1,42.3,42.3,42.3,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150206160000,,"-37.8197121, 144.9413253"
2015-02-10T11:15:00+00:00,0013a20040b31583,1,509,22.9,22.9,22.9,2.8,2.8,2.8,64.2,64.2,64.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150210111500,,"-37.8199043, 144.9404851"
2015-02-10T14:40:00+00:00,0013a20040b5b337,1,511,19.7,19.7,19.7,9.7,9.7,9.7,61.7,61.7,61.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150210144000,,"-37.8195002, 144.9418888"
2015-02-12T15:20:00+00:00,0013a20040b31583,1,509,17.7,17.7,17.7,3.0,3.0,3.0,63.4,63.4,63.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150212152000,,"-37.8199043, 144.9404851"
2015-02-05T15:55:00+00:00,0013a20040b5b337,1,511,15.8,15.8,15.8,10.5,10.5,10.5,57.8,57.8,57.8,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150205155500,,"-37.8195002, 144.9418888"
2015-02-05T16:30:00+00:00,0013a20040b31583,1,509,15.8,15.8,15.8,3.2,3.2,3.2,65.6,65.6,65.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150205163000,,"-37.8199043, 144.9404851"
